geocell_idx,subcluster,lat,lng,count,indices
124,2,10.811323981822374,73.69127025428169,1,[14343]
124,3,10.814774831399353,73.70177095761896,1,[1435]
124,4,10.071363696109287,73.64437844048228,1,[7423]
125,0,26.730144367861765,127.88678851032992,5,"[4717, 5373, 9909, 9970, 18167]"
125,1,26.243124778654117,127.86484753525393,4,"[3212, 5421, 13030, 15541]"
125,2,27.06664404438866,128.4267840504701,1,[10247]
125,3,26.58011521310964,127.22316623790512,1,[7100]
125,4,26.175722087612613,127.3463726430938,1,[2649]
126,0,49.487371153867784,28.890870646465082,2,"[1381, 8741]"
126,1,49.22010636089977,28.461862162877868,6,"[907, 7750, 8033, 9031, 13656, 15200]"
126,2,49.03570779748239,28.105317081548158,2,"[402, 13147]"
126,3,49.33709634501946,28.136428400358287,3,"[5714, 10412, 13556]"
126,4,48.79462141040442,28.572473696920525,2,"[17275, 17356]"
127,0,32.57982620348685,-85.48704520890873,1,[13258]
127,1,31.1176064191518,-85.6192572327299,1,[8239]
127,2,33.27908784608731,-85.8226983454503,1,[8772]
128,0,2.9240209610386283,101.3034819125877,2,"[2950, 17616]"
128,1,2.8505035128263545,101.5558671514946,1,[6887]
128,2,2.9506797769540256,101.31153752576523,3,"[2087, 13951, 17328]"
128,3,2.937759265323027,101.34318828769794,3,"[6574, 16295, 18409]"
128,4,2.908215205023883,101.29448768652993,3,"[9260, 13143, 18549]"
129,0,18.475720791100628,-69.9500831520951,15,"[384, 1586, 2316, 3730, 5606, 6911, 8563, 9295, 13731, 15493, 16041, 16300, 17504, 18273, 18998]"
129,1,18.494151543235887,-69.74638646234682,3,"[9417, 16961, 17576]"
129,2,18.53240029419639,-70.02231463514269,6,"[197, 2803, 10489, 11152, 11877, 17785]"
129,3,18.49488570106438,-69.87464654081661,14,"[1950, 4309, 4573, 6302, 6610, 10692, 11011, 13662, 14227, 14370, 15627, 15821, 16949, 19022]"
129,4,18.537675416226065,-69.91305683520085,4,"[5071, 6363, 11988, 17938]"
130,0,45.279802512186976,-94.75399652466498,2,"[11555, 12391]"
130,1,46.019550696960394,-94.28867674021207,2,"[9294, 17652]"
130,2,45.34371183635617,-93.957151607708,2,"[7416, 16596]"
130,3,45.60028491940657,-95.01799661432992,2,"[2576, 6937]"
130,4,45.526795443788345,-94.33035100037085,2,"[906, 18289]"
131,0,40.279434263909295,-88.3743967197311,2,"[6796, 17208]"
131,1,40.694214240047515,-87.72764776092194,2,"[831, 3539]"
131,2,39.98598247582589,-87.58176964432377,2,"[15742, 17800]"
131,3,41.2725286047361,-88.13998892280944,1,[18858]
131,4,40.056774060060185,-88.01731241557495,1,[12850]
132,0,40.26319196689402,35.95321364479692,7,"[4039, 4347, 4396, 9882, 13048, 17214, 17427]"
132,1,40.74166289299082,36.36558679848723,9,"[1582, 3225, 8446, 8699, 10220, 11519, 12862, 15803, 18519]"
132,2,40.54880571836631,36.74454879006964,3,"[799, 7511, 15114]"
132,3,40.32980211495989,36.44127826842485,5,"[1190, 3058, 8247, 15083, 15422]"
132,4,40.52604682002433,35.82980737472579,4,"[556, 6258, 18045, 19025]"
133,0,50.0484359609258,15.579439071067657,5,"[2554, 7198, 13069, 15380, 16538]"
133,1,50.290637791719604,16.136079671641344,9,"[1996, 4054, 4978, 8443, 8774, 9089, 11540, 14329, 16977]"
133,2,49.787294299710204,16.15273199713001,4,"[634, 10342, 15626, 15725]"
133,3,50.05080579773103,15.897032187414755,4,"[5107, 8754, 8994, 15543]"
133,4,50.01393579622149,16.29077422763329,2,"[2507, 2739]"
134,0,53.54911726061381,37.01498508645645,2,"[13438, 14847]"
134,1,53.50183991310913,37.981327341337234,1,[5795]
134,2,53.71880924819453,37.61277961329457,2,"[6008, 13902]"
134,3,54.006334480249286,37.14394163489731,1,[12188]
134,4,53.13909686677103,38.06836729356184,1,[12933]
135,0,37.08208312012253,34.625574610394054,2,"[8801, 11746]"
135,1,36.64385604987894,34.335794754663155,4,"[4280, 5444, 9138, 19390]"
135,2,36.97720494207486,34.90416563919825,4,"[1177, 2611, 7335, 9402]"
135,3,36.75648505496176,34.46882430833761,2,"[3523, 10617]"
135,4,36.83256452986851,34.67194146320704,1,[13312]
136,0,60.11813999685212,19.957601035818072,4,"[3934, 5981, 10756, 13305]"
136,1,60.07960500607593,19.949660728848016,5,"[1788, 8187, 13247, 13445, 17080]"
136,2,60.117973129399864,19.936363309054965,6,"[7222, 10727, 14342, 15998, 16196, 16557]"
136,3,60.061225027445765,19.96190962467366,2,"[3819, 18638]"
136,4,60.10086991032134,19.926748930212884,4,"[75, 1085, 1247, 6262]"
137,0,44.79247094481098,25.44803771804951,6,"[2298, 4294, 7896, 10785, 16140, 17465]"
137,1,44.88699672803197,25.922900832304144,10,"[552, 4831, 5207, 6826, 9689, 11215, 12001, 15419, 17144, 17348]"
137,2,45.1707421622342,25.97934911091178,6,"[12671, 12880, 12968, 13861, 15499, 19121]"
137,3,44.594725951783786,25.6340185447311,10,"[1039, 3749, 6187, 7169, 7721, 9624, 11487, 12251, 12617, 17923]"
137,4,45.21159258899371,25.609317621911213,6,"[4678, 4943, 9592, 11081, 11786, 15229]"
138,0,43.06527046411749,44.666370560214816,8,"[944, 1838, 2900, 4700, 6794, 7736, 9173, 10241]"
138,1,43.22062893873891,44.313558728672184,6,"[4350, 7125, 8821, 16230, 16506, 18046]"
138,2,43.51213088578534,44.567866161452,1,[144]
138,3,43.21261708955184,44.57186249884815,4,"[2977, 14061, 15690, 17283]"
138,4,43.09129831643649,44.50702343162897,2,"[9345, 10405]"
139,0,45.80769074326324,16.072637070911416,15,"[238, 1273, 2038, 5559, 6434, 8866, 9366, 11928, 14637, 16480, 17035, 18280, 18317, 18830, 19443]"
139,1,46.01125503647995,15.917731828006378,8,"[650, 3047, 3440, 4124, 4258, 6366, 9485, 17403]"
139,2,45.58463232491374,15.910006201982787,6,"[3035, 7719, 9347, 12502, 12639, 17994]"
139,3,45.7224163015643,15.748340508294637,6,"[5313, 8667, 12682, 13155, 14992, 15007]"
139,4,46.03038145290719,16.19634430086544,5,"[897, 4413, 6902, 7505, 11524]"
140,0,17.113076722722298,102.3615089240349,9,"[1530, 2217, 3542, 3684, 4154, 7933, 13957, 16726, 18842]"
140,1,16.537991122311848,102.44192347208536,3,"[3180, 10244, 12666]"
140,2,16.618616057239063,102.05854769423227,6,"[8019, 9925, 13551, 13904, 15809, 19118]"
140,3,16.930496919587206,102.58917584066634,5,"[1396, 5728, 6906, 7646, 16950]"
140,4,16.62907059693494,102.87419445670885,3,"[3815, 8817, 16255]"
141,0,20.293328574426493,58.62654612347312,16,"[1268, 1466, 2875, 2905, 3889, 4371, 4462, 5443, 6970, 7501, 7628, 13448, 15498, 15602, 15941, 15955]"
141,1,20.619621301018125,58.86099430646048,2,"[1490, 14084]"
141,2,20.289600296401204,58.77438512225487,1,[3940]
141,3,20.357242413845164,58.69685824711324,1,[3770]
141,4,20.206701940352843,58.63924199441893,1,[7915]
142,0,28.55266639511552,94.22776923488765,1,[8063]
142,1,28.035741003381748,94.62568583749979,2,"[1663, 18844]"
142,2,27.96782838888477,94.37511868450282,1,[5602]
142,3,28.27475299638548,94.67838451873372,1,[18831]
142,4,27.82383043186994,94.13324204430285,1,[7061]
143,0,23.7875244961127,-166.20997368652112,1,[11986]
143,1,23.868526809144893,-166.2881316803805,2,"[1052, 13683]"
143,2,23.78564937934905,-166.20761698683535,3,"[1839, 5645, 11150]"
143,3,23.786197500324725,-166.20880743567523,2,"[205, 11020]"
143,4,23.86945705266157,-166.2862377058988,1,[16100]
144,0,47.656094979040525,24.65463558096186,1,[12269]
144,1,48.51748992568449,25.02188308734037,5,"[677, 3234, 3497, 15305, 17485]"
144,2,48.21942855163919,24.659176573184443,1,[4611]
144,3,48.23732805428059,25.22288115231726,2,"[1940, 2828]"
144,4,48.18061750955901,24.92371330795166,1,[16306]
145,0,59.85298549522471,10.450000917625815,5,"[3636, 5759, 6455, 7120, 11735]"
145,1,59.675041309424394,10.606626729351548,12,"[2393, 2423, 3369, 9386, 9801, 11749, 12941, 13407, 13771, 14782, 14966, 14976]"
145,2,59.63301150571673,10.40412797006259,21,"[2790, 3355, 3583, 4719, 5692, 7060, 7353, 7690, 8322, 8776, 9195, 11235, 11921, 12099, 12482, 12895, 14457, 16631, 16732, 17015, 18897]"
145,3,59.909855257469324,10.566601178549007,2,"[12719, 16060]"
145,4,59.75691881102623,10.7995093305699,1,[595]
146,0,-29.87513843824801,28.04334083249807,1,[5179]
146,1,-29.342060021769854,27.52595492296513,11,"[412, 2332, 2672, 6684, 6718, 7325, 11199, 11258, 12253, 14463, 17325]"
146,2,-29.60551193112717,27.74146594029001,3,"[572, 8761, 12299]"
146,3,-29.51555981617571,28.076388027017295,2,"[5300, 7863]"
146,4,-29.58427079241171,27.437479440804786,4,"[851, 14672, 16604, 16674]"
147,0,-6.485179669387082,-78.8513616117454,1,[13504]
147,1,-7.169144079129359,-78.48284882942562,6,"[1723, 1914, 10172, 16822, 18387, 19374]"
147,2,-7.098603821162177,-79.04223104243165,2,"[6565, 8283]"
147,3,-6.865948922007959,-78.68330345836468,3,"[2428, 15924, 16083]"
147,4,-6.944448417627973,-78.20532309298753,1,[19424]
148,0,28.501725067628108,81.25849371037303,2,"[9000, 11462]"
148,1,28.735586810555006,80.60614430506274,2,"[11545, 18995]"
148,2,28.651651290248065,81.09499615131581,3,"[6152, 9014, 12885]"
148,3,28.348295341455856,81.31837554678256,1,[7732]
148,4,28.533885137242002,81.04547137467304,2,"[3090, 6270]"
149,0,39.92516592989006,44.045324127883305,13,"[3147, 3159, 8306, 11967, 11991, 13107, 14114, 14697, 14718, 16892, 18419, 18616, 18946]"
149,1,39.571873323993216,44.02086212566673,4,"[283, 10690, 11257, 11835]"
149,2,39.86440293231021,44.451651520704985,4,"[9428, 18070, 18500, 19473]"
149,3,39.93759719926938,43.66414687616465,5,"[3989, 4072, 5308, 7372, 14459]"
149,4,39.49365051221948,43.67634820369897,1,[11377]
150,0,52.503499083587364,31.891540923168236,3,"[6256, 7643, 11546]"
150,1,52.2465659694661,32.19329082216971,4,"[1392, 6101, 12158, 18577]"
150,2,53.04836150618126,32.720835889497515,1,[13310]
150,3,52.49603907273983,32.67755120734329,1,[6413]
150,4,52.750670574349975,32.12279642777061,1,[6760]
151,0,-45.837988730878436,170.64045697162555,4,"[407, 745, 13832, 14579]"
151,1,-45.83850146657947,170.64029367298798,5,"[2433, 11422, 15592, 17582, 19021]"
151,2,-45.83842447764752,170.63997002380194,5,"[2325, 2725, 11850, 13730, 15878]"
151,3,-45.83854235205374,170.64067873383016,4,"[2375, 4332, 6113, 15679]"
151,4,-45.83804431252383,170.6399230973598,3,"[1249, 11590, 13525]"
152,0,36.81767978054987,10.141733344488339,8,"[1260, 1452, 3585, 8290, 11896, 12877, 15410, 16628]"
152,1,36.73117778988275,10.296589162992051,12,"[1410, 3006, 3923, 4397, 4934, 5082, 6310, 7170, 10510, 10799, 13767, 18172]"
152,2,36.72097018163097,10.209489785445456,10,"[2776, 3814, 4297, 5309, 5691, 9839, 15723, 17545, 18205, 19407]"
152,3,36.78116523154782,10.079429278935162,8,"[3403, 5116, 8973, 9647, 10184, 11547, 12406, 19183]"
152,4,36.863198941193325,10.264092473167363,4,"[3467, 3712, 17981, 19474]"
153,0,48.98142459690089,18.93665912182559,3,"[6312, 9741, 10202]"
153,1,49.474136635477024,19.42646725531008,2,"[738, 19318]"
153,2,49.33745974647945,19.818152637028554,2,"[5217, 8395]"
153,3,49.09691358026542,19.4733221007077,7,"[2728, 4219, 5746, 7703, 11759, 14416, 15018]"
153,4,49.284082977936144,19.014059026885743,3,"[1768, 10512, 13263]"
154,0,42.00044963279865,21.439324487265882,74,"[732, 793, 859, 871, 1211, 1393, 1394, 1455, 1527, 2536, 2989, 3231, 3239, 3331, 3367, 3524, 3900, 4410, 4488, 4567, 4602, 4781, 4833, 5173, 5180, 5433, 5911, 5935, 5984, 6641, 6812, 6816, 7609, 8004, 8576, 8597, 8757, 9554, 9777, 10186, 10441, 10571, 11206, 11228, 11643, 12020, 12138, 12453, 12548, 12601, 12872, 13019, 13657, 14186, 15119, 15223, 15288, 15337, 15876, 16207, 16264, 16911, 16967, 17088, 17183, 17262, 17293, 17388, 17508, 17780, 18155, 18379, 18564, 18662]"
154,1,41.71808497820304,21.78794451072371,19,"[1137, 4644, 5128, 9038, 9067, 9293, 9451, 11042, 12289, 12714, 13916, 13921, 14077, 14705, 15169, 15386, 17555, 18201, 19316]"
154,2,41.97936715875313,21.489351212853947,34,"[2034, 2067, 2759, 3253, 3264, 3385, 5324, 5916, 6209, 6410, 7287, 8076, 9059, 9082, 9250, 10419, 10536, 11222, 11325, 12605, 13349, 13669, 13876, 14021, 14157, 14263, 15666, 16116, 16878, 17250, 17622, 18328, 18444, 19397]"
154,3,42.017083035140125,21.402436406065682,38,"[268, 2182, 2196, 3272, 3494, 3787, 4164, 5221, 5272, 5540, 6223, 6531, 6721, 6875, 6940, 6998, 7069, 7686, 8905, 9230, 9923, 10341, 10481, 10648, 11330, 11586, 12983, 13695, 15212, 16066, 16445, 16461, 16655, 16698, 17363, 18455, 18478, 18652]"
154,4,41.80457028907421,21.71853434592027,2,"[1241, 13425]"
155,0,21.942856677707454,83.02598502547565,4,"[4430, 8854, 11341, 12157]"
155,1,23.44459882175139,83.27801929499003,2,"[2545, 5427]"
155,2,22.0210466999618,82.63243300007659,2,"[550, 16472]"
155,3,22.56169765740801,82.67804377102202,2,"[2303, 12817]"
155,4,22.50621330953959,83.82046396785812,1,[7533]
156,0,-37.52476489491795,177.1901894987068,6,"[1409, 6316, 6520, 10257, 14377, 16076]"
156,1,-37.80198550044872,176.32727440031294,2,"[6932, 12030]"
156,2,-37.85541442692282,176.9682089272661,11,"[1804, 2149, 2475, 6581, 7653, 10899, 16443, 16622, 18010, 18345, 18903]"
156,3,-38.13219748686537,176.2010026809884,1,[1543]
156,4,-37.9944516902345,176.7816138526785,1,[11485]
157,0,-0.00933445224141605,-78.46941425052663,4,"[1560, 8727, 13860, 19014]"
157,1,-0.31796073073728287,-78.47277920187908,7,"[772, 6607, 7410, 13667, 16738, 16800, 19266]"
157,2,-0.43529733332915405,-78.11131592981816,3,"[4229, 15376, 18661]"
157,3,-0.17439409276477102,-78.46365567261523,6,"[2523, 5338, 6046, 8697, 13041, 19282]"
157,4,-0.06624742787863697,-78.2778328778651,4,"[3914, 9098, 14422, 15817]"
158,0,41.5559549046327,14.666379260517223,9,"[131, 2794, 3366, 5125, 6377, 6900, 10045, 10270, 18170]"
158,1,41.91598252498562,14.396123074389735,7,"[5078, 5825, 8427, 8630, 9460, 12805, 15020]"
158,2,41.88969046089015,14.939704232145477,5,"[493, 715, 12788, 17044, 17199]"
158,3,41.49769539822944,14.113296268942115,3,"[3845, 7332, 8218]"
158,4,41.2111788343597,15.104763658632336,3,"[3358, 15483, 16603]"
159,0,-4.115874837321554,39.641270126515934,6,"[164, 1107, 10729, 11354, 11455, 18527]"
159,1,-4.072540996380135,39.661817414674644,7,"[1429, 6587, 12462, 15756, 15994, 16035, 18999]"
159,2,-4.027801889855766,39.59376984196927,2,"[12479, 18117]"
159,3,-3.981782607075243,39.69663862196266,2,"[1136, 1948]"
159,4,-4.0784489008675875,39.60244922939258,4,"[11415, 11941, 13164, 16768]"
160,0,48.88468028341435,2.193622288589442,11,"[158, 699, 1552, 4956, 6960, 7685, 8180, 12501, 13467, 14500, 17488]"
160,1,48.93126537197382,2.832595895532239,4,"[2756, 11862, 14811, 18996]"
160,2,49.921948158898765,2.040549586876917,1,[10628]
160,3,48.43761792430812,1.1769008174588913,1,[9613]
160,4,48.53954954360908,1.9209892466216256,3,"[134, 10010, 17417]"
161,0,23.920364525801634,89.87932272582026,2,"[17922, 19490]"
161,1,23.763376004937186,90.32224319190131,7,"[3125, 6679, 6755, 6944, 12371, 12767, 13728]"
161,2,23.150697816840594,90.18917798559349,2,"[5711, 15574]"
161,3,23.168678698596946,89.76794248154432,3,"[2757, 2893, 13256]"
161,4,24.035932926240122,89.42349845416341,2,"[6469, 8775]"
162,0,17.735382425154565,120.70613590691958,3,"[2923, 5186, 16964]"
162,1,17.53650539815825,120.69034208362677,9,"[2097, 3075, 5704, 7101, 8475, 8888, 9387, 9458, 17982]"
162,2,17.508759216423535,120.96847157126481,2,"[2010, 13694]"
162,3,17.624622473862818,120.86942631777055,3,"[1904, 6603, 12218]"
162,4,17.491997133127672,120.5771159157654,4,"[2339, 6425, 16017, 18674]"
163,0,32.8182107336495,-17.095436849125395,1,[7560]
163,1,32.86602421055754,-17.166524325603245,1,[8405]
163,2,32.824232409824816,-17.10382245748897,3,"[254, 7921, 18468]"
163,3,32.818464793076934,-17.095504512254458,4,"[2429, 4122, 6395, 8128]"
163,4,32.818483761360305,-17.095453351785824,3,"[5057, 11287, 16164]"
164,0,36.060292831673095,140.10060272923508,7,"[537, 1935, 2771, 5927, 8722, 12762, 14451]"
164,1,36.44391055355049,139.96817471894155,7,"[1653, 1677, 3176, 4653, 6158, 9748, 19050]"
164,2,36.379844957105796,140.48255540532665,9,"[72, 1477, 3442, 7584, 9532, 15651, 17209, 17644, 18191]"
164,3,36.898151737694235,140.0647096059916,5,"[9737, 12977, 15096, 17398, 19267]"
164,4,35.9485225891452,140.57314006117383,2,"[7008, 7941]"
165,0,0.3054903278029178,34.737912211966794,6,"[4061, 4203, 6088, 8923, 15704, 19256]"
165,1,0.0877209687432176,34.80754546276956,6,"[3275, 3894, 5326, 5803, 8078, 12942]"
165,2,0.5650612632696744,34.85165076516783,3,"[2039, 5897, 7260]"
165,3,0.13292016517133526,34.609866567829414,9,"[2577, 4790, 7513, 9565, 16103, 16513, 17818, 18437, 18521]"
165,4,0.09392246062856041,34.714080883598676,13,"[617, 1902, 2440, 5239, 5965, 8910, 11112, 12237, 12781, 14119, 14946, 16683, 16710]"
166,0,32.15745675500657,34.894807282605306,10,"[1074, 3361, 4933, 6006, 11843, 12009, 13714, 15055, 15062, 17890]"
166,1,31.815299505070655,34.72921574126313,8,"[4860, 5657, 6691, 9848, 10557, 15101, 17954, 18720]"
166,2,32.03066400021316,34.80045437214995,23,"[2639, 2760, 3055, 3647, 4627, 4650, 5391, 5396, 8159, 9646, 9976, 10561, 10998, 11117, 13331, 14843, 15444, 15468, 17200, 18269, 18535, 18921, 19065]"
166,3,31.547787243876996,34.661957597391996,3,"[2785, 9962, 18809]"
166,4,32.30497002364283,34.91954366828151,6,"[1945, 3143, 7202, 9291, 15198, 18343]"
167,0,49.028376710997655,104.05420996157177,10,"[3261, 3536, 6150, 7387, 10191, 10826, 11423, 16803, 17464, 18531]"
167,1,49.060717239416526,104.4002022132039,3,"[7589, 12364, 14794]"
167,2,49.054828462618076,104.1518928379696,2,"[4389, 15506]"
167,3,49.05495832062461,104.52871912311748,1,[8224]
167,4,49.02083701930783,104.01566167994999,4,"[181, 1978, 9486, 10432]"
168,0,7.954918016298412,-80.72551173823672,2,"[5139, 15401]"
168,1,7.9779755353826225,-80.4352878691514,9,"[597, 3342, 5663, 11875, 13758, 14497, 16481, 17458, 19208]"
168,2,7.825554930359833,-80.71909307846299,4,"[350, 7262, 15153, 18494]"
168,3,8.076032494112258,-80.59779696614068,2,"[3493, 18000]"
168,4,7.916467406501521,-80.58193013310259,4,"[330, 4123, 11023, 17440]"
169,0,21.968816330889275,-102.195225128381,5,"[4406, 7720, 10763, 12796, 13773]"
169,1,21.85121317409647,-102.31613653006849,6,"[752, 4989, 5388, 8326, 14301, 17502]"
169,2,21.856048964954038,-102.75514974650602,5,"[1780, 2007, 10540, 15695, 18238]"
169,3,22.227345295834922,-102.34207986830673,3,"[3375, 4006, 18330]"
169,4,21.728218082224153,-102.30067076570488,2,"[9016, 12717]"
170,0,42.77525244893534,10.411735211918534,3,"[3241, 5292, 13419]"
170,1,42.36159931249999,10.896778915727175,4,"[6543, 15589, 16352, 17942]"
170,2,42.77700141693115,10.1466891087333,3,"[24, 7751, 19332]"
170,3,42.745989853435574,10.224460978973731,2,"[2927, 5163]"
170,4,42.79321477400221,10.31570138798279,1,[5056]
171,0,36.3587745004773,-99.59894353978149,2,"[5642, 17031]"
171,1,35.89738946230301,-98.97103410930052,2,"[9316, 13490]"
171,2,35.61030951202139,-99.75078356433558,1,[12634]
171,3,36.60819666531484,-100.05696394489746,1,[983]
171,4,35.548999330452965,-98.79885104806834,1,[10791]
172,0,54.13824822258485,19.30907945955238,2,"[10180, 19416]"
172,1,53.73850312025726,19.324155284881606,4,"[3674, 3888, 15184, 15244]"
172,2,54.050254126890565,19.025498551288454,4,"[1090, 7547, 16414, 18164]"
172,3,54.03330768448966,19.661134389567824,1,[5734]
172,4,54.40237792901219,19.51553389149769,1,[2131]
173,0,-16.43843983072324,-41.10575916441535,1,[16188]
173,1,-16.9745503005231,-40.540128103577096,1,[2673]
173,2,-16.40612212223762,-41.77006985881961,1,[13621]
174,0,14.463021784192373,102.72640581288184,5,"[1561, 7365, 10142, 10343, 18632]"
174,1,14.81880416245267,103.03862258806184,5,"[6415, 6861, 8913, 13050, 13713]"
174,2,14.19942273025367,102.94449587734076,4,"[4043, 4176, 7531, 18986]"
174,3,14.78755393597059,102.63415851694442,4,"[8485, 10275, 12085, 16865]"
174,4,14.399747928603675,102.3522758983814,1,[1607]
175,0,16.04740909832652,100.08530329609947,4,"[5900, 12259, 13681, 19468]"
175,1,16.392784207997185,100.48780017920664,6,"[377, 2873, 6705, 10864, 14963, 15776]"
175,2,15.901383495801834,100.6569096389158,5,"[44, 941, 14438, 16292, 17633]"
175,3,16.268917345962002,100.24959922122954,7,"[3856, 6259, 7394, 8133, 11441, 16109, 16160]"
175,4,16.49068729746495,100.18833655344939,6,"[2585, 4577, 4609, 5149, 14269, 14464]"
176,0,38.705411745652,-90.27807215644073,8,"[1905, 2543, 4252, 4685, 7583, 8243, 10219, 11198]"
176,1,39.78606504441128,-90.27995893714636,1,[2055]
176,2,38.50085842290723,-91.03209702773452,2,"[1600, 3545]"
176,3,39.22058472401387,-90.85517562044657,3,"[3903, 10091, 12081]"
176,4,38.03761740427039,-90.64899604936534,2,"[6439, 11932]"
177,0,37.14638446529869,29.65388314834395,3,"[6284, 12333, 19034]"
177,1,37.19605648850753,29.40657150607409,1,[13334]
177,2,37.389998218247904,29.777978304177424,2,"[712, 3876]"
177,3,37.06751580535655,29.218617442563012,3,"[2100, 2908, 3344]"
177,4,37.236248109838975,28.922722749321903,1,[14958]
178,0,54.82306566993917,24.2597058919791,4,"[514, 7718, 18624, 19296]"
178,1,54.23414751228704,23.80646459501115,10,"[3434, 4923, 5148, 5460, 6032, 6184, 8351, 10089, 11358, 17229]"
178,2,54.18455786185567,24.359583817799596,5,"[1223, 4418, 4840, 13115, 15665]"
178,3,54.80947192239521,23.86569644653554,3,"[2965, 4908, 16994]"
178,4,54.475885348313774,24.224375954835303,5,"[62, 3136, 9881, 11680, 14646]"
179,0,9.115347908273122,7.338401769014959,5,"[8490, 11028, 11201, 13735, 15073]"
179,1,8.942215048427162,7.071445610893932,5,"[565, 1909, 17291, 18227, 19353]"
179,2,8.429487070197586,6.94404806776457,1,[10951]
179,3,9.052905921792592,7.464492270066193,7,"[1786, 6702, 7480, 10308, 12576, 14240, 17838]"
179,4,8.87502428387175,7.295172207051772,2,"[1254, 13188]"
180,0,7.752475886950485,80.59951056842466,5,"[3954, 8681, 10568, 12849, 15638]"
180,1,8.28559814214589,80.71038433515808,6,"[96, 9218, 9522, 12330, 13238, 16608]"
180,2,8.035892918153289,80.4695442764876,4,"[2570, 15398, 15999, 17346]"
180,3,8.28016002338432,80.37524661558014,4,"[633, 5696, 10716, 17002]"
180,4,7.891923727064934,80.66996994820482,8,"[3114, 5650, 7428, 8155, 9022, 10250, 14841, 17871]"
181,0,40.52945348621993,-75.52294637558533,5,"[5649, 6939, 7920, 15916, 17406]"
181,1,41.49350594802662,-75.79451794606425,2,"[2183, 2551]"
181,2,40.28276045368601,-76.4432746551056,1,[18288]
181,3,40.20459679553899,-75.954477862906,1,[3683]
181,4,40.207032809504874,-75.34091996433149,6,"[464, 3383, 9335, 13537, 17873, 19009]"
182,0,4.428671102993254,-75.771128277192,7,"[315, 898, 7191, 9709, 10758, 15976, 16793]"
182,1,4.7884309878972084,-75.68640582541386,11,"[166, 312, 1521, 9167, 10663, 11451, 12442, 12679, 14344, 15677, 17373]"
182,2,4.4730132941619445,-76.30009571254338,1,[16973]
182,3,4.844742217484269,-75.85251841487832,3,"[823, 5343, 6672]"
182,4,4.5569245215448095,-75.72500188374187,13,"[1328, 1862, 3801, 4780, 5601, 6725, 7958, 9080, 9190, 12400, 15323, 16515, 18405]"
183,0,-7.672746564760187,-36.8776737749676,1,[9900]
183,1,-7.158364668272952,-35.85145381095739,3,"[1573, 1684, 9551]"
183,2,-7.738205409248132,-36.05797777469845,1,[2997]
183,3,-6.616934235070495,-35.442837228633195,1,[4702]
183,4,-7.6327522159634205,-36.54987982151346,1,[6642]
184,0,55.172664981244594,50.58276014032925,1,[14925]
184,1,55.635384086045356,49.919209850640996,2,"[9416, 16366]"
184,2,55.1273402115684,49.71721873159293,1,[291]
184,3,55.28663243421558,50.27921326101613,1,[16298]
184,4,55.40482924660191,49.5066365932747,1,[8051]
185,0,45.292538463828436,19.714001527887184,5,"[1025, 4226, 8310, 11916, 16089]"
185,1,45.036476281523655,20.168898867016868,12,"[1042, 4825, 5284, 7184, 7633, 7909, 8818, 9118, 10214, 10697, 15209, 19469]"
185,2,44.93606113969382,19.69284435514295,10,"[187, 981, 3123, 3376, 4582, 5105, 5386, 5863, 13181, 16814]"
185,3,45.554618019879904,19.81295151878019,5,"[1559, 8644, 17132, 18625, 19484]"
185,4,45.32327779645522,19.940215902869628,6,"[1694, 3186, 8276, 12105, 16787, 19439]"
186,0,-26.811765720360025,-56.216322636485415,2,"[4114, 14912]"
186,1,-27.3441477394216,-55.828232594018665,5,"[2688, 7022, 10977, 16440, 18704]"
186,2,-27.055080116496242,-55.65536520547907,4,"[541, 4283, 11088, 15714]"
186,3,-27.190593153423244,-56.20340940466514,1,[7412]
186,4,-27.229803740992363,-56.01111826299927,1,[10435]
187,0,38.20368974171096,128.59405095340512,10,"[645, 1299, 3690, 7960, 15729, 16666, 17769, 18492, 19032, 19414]"
187,1,37.33906730938864,127.98191218833487,1,[1145]
187,2,37.35411853975002,128.15711993723778,1,[6391]
187,3,38.32505120526007,128.5201792470601,1,[7079]
187,4,38.20518299571791,128.5948729626628,8,"[2333, 3260, 4794, 8492, 9728, 11486, 18245, 18508]"
188,0,20.410403966196057,72.86775824351292,13,"[3287, 3431, 3623, 5869, 7466, 9171, 11704, 13889, 15188, 15568, 15751, 18741, 18815]"
188,1,20.146375465791664,73.01477188914966,6,"[4313, 6140, 6190, 16261, 17825, 18080]"
188,2,20.26010774863254,72.97313763845798,6,"[5172, 5482, 10430, 12964, 13950, 16721]"
188,3,20.287094490009352,73.08005646866214,5,"[4889, 5318, 8628, 9707, 17176]"
188,4,20.127295498945713,73.10790820638499,4,"[4532, 12109, 12211, 14735]"
189,0,9.791406239816201,106.36846829544575,16,"[470, 1819, 2921, 4116, 4240, 4521, 7800, 8439, 12749, 13212, 14800, 14978, 15535, 15783, 16455, 18802]"
189,1,10.241469250652138,106.35719264758426,13,"[3162, 3305, 6177, 6206, 8498, 8524, 11426, 11694, 12354, 12581, 15539, 16371, 17364]"
189,2,9.513552348179433,106.04082738612864,9,"[502, 2580, 2631, 6297, 6589, 6594, 8231, 11536, 15355]"
189,3,10.037930224759808,106.6066446209193,10,"[2468, 2702, 4333, 6595, 7859, 8603, 9797, 15123, 17546, 17674]"
